epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
71,15731.8,0.47754,0.73313,0.2265,0.55346,0.47526,0.51389,0.34341,0.43558,0.71594,0.24976,0.000307,0.000307,0.000307
72,15977,0.48231,0.71829,0.22998,0.6028,0.5028,0.52102,0.35386,0.43839,0.70234,0.2565,0.0002971,0.0002971,0.0002971
73,16221.1,0.48185,0.70968,0.22422,0.56722,0.51106,0.52272,0.35373,0.44701,0.6996,0.26221,0.0002872,0.0002872,0.0002872
74,16464.5,0.47074,0.7181,0.22381,0.51582,0.53362,0.51559,0.35568,0.44781,0.70286,0.26396,0.0002773,0.0002773,0.0002773
75,16711.8,0.47705,0.70828,0.22146,0.66467,0.47973,0.52243,0.36079,0.4383,0.70299,0.25887,0.0002674,0.0002674,0.0002674
76,16956.8,0.47629,0.71169,0.21946,0.62011,0.49102,0.50046,0.34481,0.4334,0.69978,0.2543,0.0002575,0.0002575,0.0002575
77,17201.7,0.47289,0.71102,0.22337,0.54199,0.52538,0.51716,0.35917,0.42953,0.71225,0.24902,0.0002476,0.0002476,0.0002476
78,17453.6,0.4694,0.70387,0.22329,0.55949,0.47006,0.50513,0.35057,0.4358,0.70041,0.25622,0.0002377,0.0002377,0.0002377
79,17699.4,0.46636,0.70257,0.21877,0.64975,0.49406,0.51832,0.35798,0.43162,0.69784,0.25373,0.0002278,0.0002278,0.0002278
80,17943,0.47419,0.70054,0.22264,0.61287,0.49552,0.5463,0.36847,0.43398,0.70199,0.2529,0.0002179,0.0002179,0.0002179
81,18189.5,0.46934,0.69415,0.22217,0.5511,0.54435,0.52405,0.35891,0.43213,0.70095,0.25187,0.000208,0.000208,0.000208
82,18431.9,0.46586,0.6904,0.21948,0.58243,0.50063,0.52207,0.36837,0.433,0.68764,0.25376,0.0001981,0.0001981,0.0001981
83,18675.4,0.46262,0.68916,0.2131,0.55347,0.5158,0.52044,0.36438,0.4324,0.69378,0.25196,0.0001882,0.0001882,0.0001882
84,18917.3,0.45811,0.68511,0.21588,0.53941,0.49487,0.50945,0.35642,0.43224,0.69515,0.25377,0.0001783,0.0001783,0.0001783
85,19162.1,0.46061,0.68648,0.21512,0.59137,0.46637,0.51541,0.36459,0.43091,0.68683,0.25142,0.0001684,0.0001684,0.0001684
