epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
82,17402.9,0.52543,0.76268,0.24392,0.58112,0.42744,0.44516,0.2915,0.43425,0.79099,0.24476,0.007327,0.007327,0.007327
83,17588.1,0.52024,0.76425,0.23724,0.45423,0.47071,0.45152,0.29922,0.43605,0.78312,0.24726,0.007294,0.007294,0.007294
84,17773.3,0.51454,0.75988,0.23866,0.51754,0.54048,0.49108,0.32164,0.43208,0.79283,0.24536,0.007261,0.007261,0.007261
85,17956.6,0.51598,0.76351,0.23667,0.50978,0.52787,0.4765,0.31105,0.4348,0.774,0.24404,0.007228,0.007228,0.007228
86,18142.2,0.51392,0.75821,0.23434,0.5095,0.49187,0.48024,0.31686,0.43826,0.77182,0.24856,0.007195,0.007195,0.007195
87,18327.2,0.50993,0.76139,0.23793,0.49057,0.53057,0.48163,0.31826,0.43425,0.77848,0.24872,0.007162,0.007162,0.007162
88,18511.6,0.50922,0.75802,0.23456,0.45552,0.53669,0.46351,0.30355,0.43665,0.77847,0.24946,0.007129,0.007129,0.007129
89,18696.2,0.50708,0.75894,0.23569,0.45913,0.5796,0.49142,0.31777,0.42748,0.77602,0.24083,0.007096,0.007096,0.007096
90,18881.1,0.51177,0.74646,0.22799,0.59825,0.47188,0.49767,0.32428,0.43249,0.7675,0.24653,0.007063,0.007063,0.007063
91,19066.1,0.50028,0.75035,0.22811,0.58407,0.4687,0.47353,0.31633,0.43045,0.77325,0.24266,0.00703,0.00703,0.00703
92,19250.5,0.50066,0.74984,0.23139,0.49142,0.52236,0.48539,0.32116,0.4329,0.77046,0.24369,0.006997,0.006997,0.006997
93,19435.4,0.50782,0.74341,0.23305,0.54629,0.53187,0.51268,0.33241,0.4352,0.75952,0.24784,0.006964,0.006964,0.006964
94,19618.8,0.4955,0.74815,0.22912,0.55069,0.53342,0.50644,0.33211,0.42989,0.76516,0.24057,0.006931,0.006931,0.006931
95,19802.6,0.49727,0.74781,0.23085,0.49541,0.53676,0.48047,0.32017,0.42865,0.76332,0.24294,0.006898,0.006898,0.006898
96,19986.6,0.49218,0.74122,0.22582,0.56702,0.50041,0.49949,0.32838,0.43488,0.75618,0.25102,0.006865,0.006865,0.006865
97,20169.9,0.48663,0.73998,0.22775,0.54279,0.5217,0.5038,0.3322,0.42829,0.75803,0.24499,0.006832,0.006832,0.006832
98,20354.6,0.49069,0.73813,0.22645,0.5438,0.50095,0.49244,0.32716,0.43309,0.75748,0.2486,0.006799,0.006799,0.006799
99,20538.9,0.49818,0.74058,0.22881,0.57683,0.50859,0.50627,0.3335,0.43537,0.76329,0.24768,0.006766,0.006766,0.006766
100,20722.5,0.49518,0.7291,0.22447,0.53657,0.50336,0.5066,0.33616,0.43636,0.74239,0.25128,0.006733,0.006733,0.006733
