epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
108,18346.9,0.44757,0.70058,0.22693,0.4896,0.4824,0.47653,0.30797,0.44682,0.77876,0.24731,4.52044e-05,4.52044e-05,4.52044e-05
109,18514.7,0.45595,0.69291,0.23015,0.49311,0.50085,0.47871,0.3137,0.45055,0.77707,0.25238,3.89026e-05,3.89026e-05,3.89026e-05
110,18682.7,0.45143,0.6962,0.22918,0.53103,0.46359,0.47543,0.31044,0.4491,0.77275,0.25065,3.30889e-05,3.30889e-05,3.30889e-05
111,18854.7,0.44766,0.6956,0.22726,0.52302,0.47974,0.46334,0.30033,0.45223,0.76953,0.25276,2.77673e-05,2.77673e-05,2.77673e-05
112,19025.4,0.44954,0.69752,0.22909,0.49565,0.48484,0.45933,0.29468,0.44769,0.77212,0.25042,2.29415e-05,2.29415e-05,2.29415e-05
113,19196.4,0.44829,0.69749,0.23097,0.48469,0.48969,0.46859,0.30148,0.45094,0.77161,0.25365,1.86147e-05,1.86147e-05,1.86147e-05
114,19368,0.45167,0.69136,0.22984,0.51691,0.49336,0.48858,0.30906,0.45002,0.77386,0.25209,1.479e-05,1.479e-05,1.479e-05
115,19539.5,0.45032,0.6898,0.22966,0.48337,0.4935,0.47846,0.30848,0.45154,0.77226,0.25426,1.14699e-05,1.14699e-05,1.14699e-05
116,19709.9,0.45678,0.69079,0.23185,0.4837,0.50949,0.47416,0.30452,0.45022,0.77189,0.25241,8.65673e-06,8.65673e-06,8.65673e-06
117,19880.7,0.44939,0.69369,0.23009,0.46207,0.49905,0.4558,0.29661,0.44954,0.77296,0.25178,6.35242e-06,6.35242e-06,6.35242e-06
118,20054.1,0.45191,0.69193,0.23081,0.47457,0.50044,0.46606,0.30138,0.4494,0.771,0.25236,4.55853e-06,4.55853e-06,4.55853e-06
119,20225.4,0.44837,0.69322,0.2288,0.46446,0.50371,0.45815,0.29965,0.45017,0.77209,0.25126,3.27631e-06,3.27631e-06,3.27631e-06
120,20396.6,0.45148,0.6877,0.22943,0.49795,0.49284,0.45661,0.29726,0.45021,0.77093,0.25185,2.50662e-06,2.50662e-06,2.50662e-06
